date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
2020-10-01,Europe,France,6841300,3797,470136,694,34965281,80337,0.879186745,307.5660924,91172207,69033257,48891760,91292,8910,1.733228386,61.18525026,1232638166,209.1990059,45.79832912,14.59760937,4.379886098,46259.66807,6.128689289,661.7421226,2.730234719
2021-08-01,Europe,France,1224744,3968,271635,872,47713603,17335,0.859310579,465.8000632,63321599,72597655,33829043,87060,18615,0.860483329,51.87031791,82177991,811.7287303,45.95739869,14.76479478,8.302160144,33339.55768,23.90240536,584.4658245,11.82596713
2022-09-01,South America,France,5970226,2716,209720,490,7705625,43773,0.134674818,473.6015746,48770413,49897484,51558196,76695,14747,1.128100448,7.572575426,773966837,69.72992261,27.60757911,11.24661514,19.2979499,11535.90586,41.08076848,144.5442667,10.88633723
2022-05-01,Europe,Germany,4862894,190,121070,618,79028091,52158,0.847645147,435.996187,92519819,62481098,3889268,13299,11864,1.800611402,55.77835589,1031118486,257.1128624,26.82337195,8.284557414,8.108308434,55608.10112,5.915233704,240.4676323,7.956030984
2022-07-01,North America,France,8210710,8181,320903,889,94968156,87995,0.931298553,429.0891932,11504916,61520777,51341968,41397,13637,1.804652339,21.53866073,356719729,191.543383,25.38373638,16.51412171,15.83730623,61866.34704,7.964301011,735.4668578,15.56178374
2020-01-01,Asia,Germany,3489429,378,437769,734,7741359,40658,0.876039114,248.8191059,85454420,49106473,28773183,65991,13878,1.366029199,1.016287199,1312526214,549.8391765,46.3695738,20.22407199,8.253072222,58085.24997,3.127805801,640.1849667,11.84455525
2022-09-01,Europe,Brazil,6888260,3829,394184,591,9156359,59184,0.677034322,297.4651187,27335348,48135336,38539525,55919,4512,1.324878027,31.59659742,865704623,483.2224546,44.08919904,22.45940248,8.516635637,23087.6194,48.03766903,332.7204309,18.68834464
2020-02-01,North America,Italy,6478443,6380,262512,745,4860648,72613,0.65782266,420.3003113,82752504,9691384,10317453,58447,7960,0.735307811,25.94883221,22664535,323.3306856,29.29332622,9.40751972,9.971396699,18685.70498,42.9178918,676.5912465,9.207339262
2021-06-01,North America,Italy,294746,615,467176,380,85950712,58194,0.213164202,14.79142227,94330900,53079311,10758769,65498,13169,1.74729648,48.29102184,903846765,521.7180181,21.03191243,20.59405304,10.96261911,51634.16983,43.96489974,776.6181046,8.628493094
2022-09-01,North America,India,5710754,2330,35010,695,70086624,67507,0.116752967,181.4712961,62433678,16595243,17632016,44572,4886,0.851571305,76.16015693,182445634,362.2633487,22.47719311,12.34770322,5.101476111,40558.58765,43.43400666,332.3652388,19.51259282
2022-01-01,Asia,India,5432019,1754,447370,427,12263024,33959,0.41539343,407.8466886,44390090,230096,60132389,99816,3771,1.842043191,43.90400111,1320355903,349.7621268,23.28584803,17.57611204,3.297358186,5821.361903,7.728341711,230.7778022,3.681992404
2020-07-01,Europe,France,4352892,463,35851,696,55830843,53072,0.186580039,406.9773919,30443721,20894168,38530572,70274,5904,2.434144486,95.156842,580815500,272.7415701,46.72396505,22.00480055,18.62567228,13533.00815,39.24984481,238.2601197,5.794869122
2020-12-01,North America,Brazil,3802177,3158,254640,799,64258857,68582,0.860489943,352.9433091,83978549,75181282,16612011,35389,15094,0.548350491,60.44495628,1040668386,204.3615363,36.69645386,14.60637754,15.90591384,6917.596159,10.96611361,441.4301411,11.42561578
2021-10-01,Europe,Brazil,8512558,3624,389296,363,29499911,61743,0.017148154,73.25167025,28215799,4152268,8853118,81254,19896,1.257654373,89.62625938,952866388,22.83659829,26.23976752,20.81154587,8.016031407,15331.36465,20.70221934,612.6089775,5.030088666
2022-11-01,Europe,Russia,2650235,5417,78858,881,83095792,12703,0.424052185,122.5630022,51380020,6929977,13993369,48263,13578,1.483718846,67.36782296,1283807361,52.40625548,24.82525205,20.39263672,19.36438756,10180.91988,12.89589092,779.0351725,14.36653984
2021-08-01,Europe,Russia,4740039,6004,67005,145,60262917,49456,0.51056975,368.9088638,92725158,8686205,24121676,9112,11575,1.548612056,80.62859744,592015193,437.2828453,42.86064387,10.75886259,18.64922915,18130.75529,32.61908438,423.1905578,5.910357142
2021-05-01,Asia,Italy,8299350,8881,37493,835,45739149,55491,0.181577508,227.5008093,20492550,70256572,60792338,87639,18228,1.198655489,66.86795427,761063938,232.8458854,20.01838681,19.08712588,4.797679585,63568.58133,8.19716749,109.2811916,6.589666978
2021-03-01,Europe,Italy,9693374,5603,200867,638,83760104,8043,0.9642202,493.1317323,20701655,69015314,40983247,27033,3924,1.999812445,75.93477022,108343239,426.2507792,33.16952492,17.11611749,18.28784857,49101.10877,23.24035598,429.0870483,17.72681084
2022-05-01,Europe,Germany,4020120,6120,10292,134,64170220,10176,0.522110547,316.2896821,88865567,70954796,8502431,31742,13170,0.923046196,0.791070755,986933767,542.6346626,36.57123803,12.56687381,13.7843674,61537.50344,6.515153354,167.1029475,11.57090387
2021-11-01,Asia,India,2946862,5818,354521,625,36447270,3936,0.008822589,184.0817569,85191833,66744277,64368718,70044,16918,2.172595547,88.56229104,1177362065,726.6281605,30.37977038,11.63200062,12.00554602,18269.65177,12.84900687,256.0772196,3.288108795
2022-05-01,North America,India,7331006,1412,101735,490,15604533,88768,0.219644543,9.033317548,45264536,8643043,52766455,59132,8476,1.622831372,26.61832953,1008911015,27.3353766,37.11756494,6.179564244,13.30827387,52898.30925,33.84773381,635.6686434,13.46661018
2022-02-01,North America,Italy,6169912,371,495733,295,25093739,8366,0.976927514,118.400885,87583937,20859653,39455314,65796,8695,1.089744283,10.97468127,278500023,54.45597834,31.13146297,21.92386673,6.073607202,42931.61792,0.30372172,486.0730548,5.184125886
2021-05-01,South America,Italy,6168563,8802,107293,705,36180145,59331,0.312987714,408.9896382,79534766,40231606,11687930,5944,18767,2.02750176,2.410074708,859702187,99.11883163,46.07759204,14.83572349,13.6248728,50423.89171,28.49868536,333.273831,16.83461666
2022-04-01,South America,Germany,3456653,8307,99083,974,86136798,62197,0.587556402,124.8101689,52075292,33300833,10602788,22518,18831,1.944564012,93.9133067,913401953,949.0313447,36.40774373,23.15687544,4.228294413,30119.11817,5.684426572,667.0568374,18.53900853
2022-05-01,South America,India,5429219,7437,113655,109,27864686,72042,0.67931554,466.1313256,59648482,78351978,15803595,88795,4804,0.712449632,11.78288623,348341168,858.1050578,25.5688158,20.19563588,13.43887785,55885.78401,3.614280993,537.4148152,4.553295669
2020-08-01,Asia,France,475595,446,412492,220,909521,50924,0.140829167,463.6936783,67567560,41272985,46778048,95396,14315,1.158885929,77.41417709,411963821,833.4633445,44.67773583,5.036405719,15.51742971,41366.70289,41.41670655,644.180566,10.3380638
2022-03-01,Asia,Russia,9854352,1391,97459,369,4212,28842,0.443759378,100.268336,41959069,64758052,48808137,97095,19653,0.878712578,38.42701468,803549061,865.0219258,43.49105751,14.18853153,6.083083426,14541.24895,23.22342407,360.5048312,3.932951605
2022-11-01,Europe,Italy,2148091,2939,223077,435,67586521,87367,0.056602466,350.2994055,75741005,6577267,66803743,7669,9377,0.84608135,75.02872648,100670409,159.656413,22.80745757,10.61322094,7.401242033,58740.8531,11.46733296,145.664071,16.81252354
2020-08-01,North America,Russia,3961676,5969,232682,917,10050066,65382,0.833193654,475.8665545,6761714,34148831,3714249,25379,7062,0.903155883,63.32185421,37420113,143.0287023,37.73693487,13.71524882,18.97677429,67509.94243,32.3600556,125.7064203,8.399890827
2022-04-01,North America,France,1760462,9265,428886,3,41027616,74319,0.045167756,354.9413444,92151824,26825180,66846646,23712,19882,0.831960495,93.9222517,806033190,120.1293926,34.75006952,22.85798585,9.919274053,40261.58763,40.21940828,301.2275135,8.538267156
2021-06-01,Asia,Germany,809178,3569,229171,901,22043103,80145,0.314077376,84.50067321,87269456,30484910,20069668,13259,2847,1.552610264,79.85791285,840174188,831.9147141,49.40539544,12.24969131,15.31334395,60586.9673,15.31595077,473.8612339,6.82415849
2021-03-01,Europe,India,7486327,6414,296412,473,88914631,35178,0.315256257,255.1289106,54502394,50455217,12108244,74630,12809,1.70572526,64.46276799,102076518,105.9558511,28.96911463,17.30069551,14.34364383,4936.014037,26.11649191,529.3724007,18.23788112
2022-09-01,Europe,France,2562605,4657,107338,16,52168295,79172,0.512960748,65.10706416,75938470,36132270,15255079,11624,2158,2.301240769,73.6271435,869123389,366.6771924,30.05889697,10.24493768,7.429312855,17394.88209,29.94956913,790.0800297,7.182330817
2021-05-01,Europe,Russia,721037,6947,474551,727,84212817,9039,0.246237101,226.0940523,94331659,45771310,57354057,23872,11486,0.594379302,18.70597206,309440208,302.4720438,21.15823681,14.59926874,3.598891467,41458.83747,1.026430899,465.6743794,6.21430652
2021-10-01,Europe,Brazil,1021469,4482,87132,542,63936558,74221,0.24515303,428.6199578,11127249,57991606,6273508,35516,10503,2.357557216,29.38686619,16063088,650.0088285,33.7228394,5.96697663,3.443103174,45116.02445,43.18906454,125.4382979,15.52700351
2022-11-01,Europe,Germany,6756350,4797,295103,204,9794227,79314,0.751833711,102.5407921,56305746,46218948,33886218,91508,19390,1.827529546,15.41731541,891692042,137.7439948,33.82474292,9.487209997,14.78411556,32283.72697,38.81293446,684.1304492,4.833028033
2021-12-01,Asia,Germany,5779277,5068,144378,501,95163008,45959,0.017592488,287.5776646,31529526,42658836,25775735,8095,1210,1.19832282,53.5641573,1018486008,929.629078,42.95689494,11.67023758,18.96178567,59258.78732,21.47859322,761.0832158,15.29848031
2021-12-01,Europe,Russia,2892371,5480,177254,930,98296362,26862,0.268011732,74.4913792,58761540,46125198,40586649,68893,11606,1.923042437,43.7039992,740043752,329.2276326,35.06874944,17.50322234,6.039349811,18770.76279,31.52647905,404.0674171,15.558462
2022-01-01,Europe,Italy,6970199,8033,74123,399,7357505,27273,0.375395221,131.2637855,66440610,49956599,53188285,77632,18370,1.665308041,89.30665636,350911916,709.7704495,33.89244765,19.40066931,11.86250383,20368.8247,2.383969687,452.545388,19.05260442
2021-08-01,North America,India,2822136,8543,21498,145,48846407,3956,0.716477967,22.98114851,1063892,24561104,41696739,55124,15558,1.83633952,4.572701037,548078879,512.4599061,22.73002717,20.97979773,15.77633116,26247.4029,35.70093905,732.3527375,9.636954286
2021-06-01,Europe,France,515693,9916,70198,878,12043588,72089,0.492531781,438.579901,38690703,66051064,1753300,28242,17141,0.510832597,70.91558638,156235627,126.0769293,49.46887895,19.24333068,17.7575033,24439.84155,28.69192243,128.7710129,14.35687798
2020-10-01,Europe,Russia,2636722,9471,495846,100,5468977,88789,0.640621549,5.91641794,20654043,51495379,30113481,26333,918,2.230269212,84.58275534,1299211107,396.3728009,34.28224988,21.63100709,16.84736633,32576.65452,15.02466213,645.3130691,19.49400722
2020-02-01,Asia,France,7818114,1907,27197,879,82088892,89451,0.414001052,30.66049142,39719704,63075180,27121931,13169,8897,1.294183764,70.09936207,1277801444,853.9402895,25.57960999,18.5307653,7.401281565,59628.429,18.54199982,520.5857213,2.617939645
2022-11-01,North America,India,239017,6924,151791,829,95637349,2365,0.298825832,402.5360804,74984509,21180241,46329498,90075,11622,1.790895201,64.37943663,1382876523,143.755442,30.62984167,20.02024541,16.67167949,8258.013115,4.504579122,117.5991926,7.99642223
2022-02-01,South America,Germany,941768,8737,108775,240,46859511,5000,0.115390229,361.4101506,14492842,73750289,24211995,87258,1807,2.262724088,49.46035012,376498713,670.6363202,24.99568038,16.80368641,7.529878222,14554.01525,48.34214551,204.7981089,8.851639677
2020-08-01,Europe,Brazil,1076941,7265,340321,162,30781850,69211,0.723141431,286.3882583,45055041,19173364,61671134,69309,17679,2.4605295,47.65435438,1282782006,158.9916417,23.88442534,13.45645922,10.25725821,32698.7168,31.46143945,711.1740653,19.44182967
2021-11-01,Europe,Brazil,2538568,1990,161100,172,53127585,17336,0.023099673,36.72223508,77779445,37117662,57441886,59422,2442,0.630508581,53.07189851,255378544,293.5443428,45.3282947,15.65273144,5.712264812,61134.27705,17.77545499,151.0891265,14.99653832
2020-02-01,South America,Brazil,5453174,3998,316790,546,98812896,93847,0.484253056,21.540485,97616995,76623722,25264038,95481,2595,1.348035668,53.53856305,455623735,916.366775,28.90704342,10.85738392,4.870226912,41479.83001,31.51576191,484.2245347,17.74894804
2021-03-01,North America,Brazil,6124152,3775,343331,283,90779639,52331,0.442991539,99.61322133,70202486,61702416,59373429,21045,13206,1.408580098,46.94646188,957588659,373.8933347,23.64176976,5.646849026,3.298604083,20416.88674,37.44612114,767.9937044,2.773446457
2022-04-01,Europe,Brazil,9777938,4645,117399,380,21541591,77755,0.98663872,48.23005189,50674327,75255356,50262998,17061,17456,1.730243273,99.67995211,1231875960,170.4058998,41.95406999,23.85562353,4.250134665,55708.85755,0.150692829,586.0898313,19.12709921
2020-09-01,Europe,Russia,2677747,4487,45712,904,13293599,69951,0.490040206,88.90161906,95185905,24725172,28008377,35742,9641,2.225754048,75.25677223,1305491078,564.6780406,34.28850218,9.225646799,17.93255151,2129.363262,44.9702831,212.2448118,4.029697738
2021-03-01,Europe,France,7026492,2644,333964,910,251139,6472,0.170249426,269.0109816,42180537,75438764,9672486,81439,17401,2.279823358,53.00234052,1099725136,947.7146009,26.21075544,5.362796678,11.00998712,59837.64254,47.89551382,690.0593014,19.52202222
2020-05-01,Europe,Russia,77175,3199,92091,306,64210645,48402,0.875662624,271.4666937,2628465,31791574,24464568,67414,911,2.172858109,57.56368376,461602936,828.6677802,44.02121379,19.98860999,8.11671374,57139.82942,18.93164545,337.1049563,12.00711279
2022-01-01,Europe,Russia,2078808,6768,348058,338,64506664,8262,0.20918613,405.2936722,64762117,57391567,9538082,75338,9007,1.965703159,88.80043672,652811174,415.3655625,27.7455083,6.620282894,9.428178559,55668.07717,0.73242701,203.3244822,19.85144678
2021-12-01,Europe,Italy,1357453,9130,181902,54,34334071,11066,0.626546322,324.1380122,76036613,36340208,13860722,28538,17357,0.897495375,77.17563642,74184444,95.87674943,26.93344887,18.94643216,7.656598097,64211.20063,25.46566424,165.5714674,19.16653739
2020-07-01,Asia,Russia,1558242,2550,246222,126,65440794,87851,0.051500299,294.9615891,92679230,23248958,66574588,11690,19486,2.397266206,54.9391083,527804939,258.9949389,30.06021434,19.79070861,9.446850634,3173.074965,4.732007826,472.2953764,15.38616056
2021-08-01,Europe,Germany,4948008,596,11539,704,98116257,16238,0.779711525,107.4070321,3959323,57860635,5974273,3314,17192,2.239410189,41.10495948,637982304,344.1047228,48.77053129,8.543013316,5.950101837,65785.94241,6.448880444,323.329763,7.332311061
2020-01-01,North America,Brazil,5445315,6054,177833,242,10699925,82025,0.116834736,242.8706783,82673496,21418181,28487467,46185,5133,1.836145641,9.1893317,35257207,296.3873324,44.5878844,7.984529631,16.40172328,24277.91493,26.43487484,209.8649379,5.17190665
2022-11-01,South America,India,8552442,1505,308363,860,54932379,17153,0.404480268,480.3709109,44687776,18551564,54380502,34146,8761,1.604573188,61.84877693,602622043,605.0912261,37.92811427,23.78066808,17.63135091,27049.79101,40.45928436,793.0695064,15.22038838
2022-03-01,Europe,Italy,2367555,9053,407908,599,46590545,59353,0.041950151,236.8009007,55406629,65380010,64821046,14356,969,2.1410258,55.70375606,779224790,996.4954143,25.06896574,18.96312006,7.218803019,33423.65403,12.61726037,118.0128151,2.725917371
2020-03-01,Europe,Brazil,9618395,6468,476872,847,97682908,52092,0.682752577,126.4147226,69511475,29560861,36211148,76805,4079,1.765727774,95.36035315,940222590,61.98396493,25.24814734,13.22571858,5.096112361,19340.13081,42.07447699,318.2711312,18.87630584
2020-11-01,South America,Brazil,9714177,1551,421831,502,37473571,49104,0.559395245,442.5420597,48250506,19797200,10699945,44852,15601,1.007341169,65.61329442,699871425,136.7120052,48.55833488,9.31918819,18.71216709,55138.80702,16.59678399,464.3907094,9.693219191
2022-08-01,North America,Germany,9805436,9928,270047,726,2403112,24283,0.93273227,477.4415194,52797492,2418495,35612381,62550,14688,2.134107377,47.40734607,1213860352,29.63667439,47.13481087,23.62186558,3.597521766,18756.57296,43.28446081,319.6984306,19.67315914
2020-07-01,North America,Germany,2414165,6852,421743,603,11624796,46429,0.305858108,475.0538213,1311325,2940623,58467676,42675,3319,1.800605405,37.8922456,713596611,642.1910519,24.98576166,18.93994642,3.245411644,52271.22679,31.10000767,794.917514,19.77618411
2020-01-01,North America,Brazil,7204776,1449,408845,302,18133048,77223,0.048627472,349.471196,2396611,15543728,44837729,98756,4705,2.188778357,79.4567564,1371112519,874.5820766,28.63159234,16.19161282,6.118232844,47369.32088,30.76922133,533.4187508,15.74381545
2021-01-01,Europe,India,5051646,8042,361462,695,16207833,28887,0.95786856,61.61050604,60718565,10665612,51924568,50421,387,0.547805929,8.360150074,284916086,177.0627022,23.58088428,22.7421855,15.75647624,61221.43772,15.24302231,205.1149062,18.62116068
2022-05-01,North America,Brazil,6912880,2721,391407,768,49227822,71442,0.624795707,283.9106903,85151678,41208536,40486949,10397,8707,1.005737954,51.87067719,1133412008,557.3405117,39.05783914,9.403978343,8.464564209,36053.23639,5.515736834,196.6767612,17.73575131
